gsis,season,pg,base,out,age,reunion,player_move,coach_move,moved,base_av,out_av
00-0034982,2023,LB,0.8441558441558441,0.7891891891891892,26,0,0,0,0,0.9028213166144201,0.8655737704918033
00-0034983,2020,WR,0.6730769230769231,0.6624649859943977,25,0,0,0,0,0.48760330578512395,0.52734375
00-0034983,2021,WR,0.6624649859943977,0.952,26,0,0,0,0,0.52734375,0.7408759124087592
00-0034983,2022,WR,0.952,0.4801699716713881,27,0,0,0,0,0.7408759124087592,0.6627450980392157
00-0034983,2023,WR,0.4801699716713881,0.3619718309859155,28,0,0,0,0,0.6627450980392157,0.27459016393442626
00-0034984,2020,DL,0.07261410788381743,0.6789264413518886,24,0,0,0,0,0.02287581699346405,0.4732142857142857
00-0034984,2021,DL,0.6789264413518886,0.5745697896749522,25,0,0,0,0,0.4732142857142857,0.6366197183098592
00-0034987,2022,LB,0.27816901408450706,0.577922077922078,27,0,0,0,0,0.47058823529411764,0.8746081504702194
00-0034987,2023,LB,0.577922077922078,0.8040540540540541,28,0,0,0,0,0.8746081504702194,0.7704918032786885
00-0034987,2024,LB,0.8040540540540541,0.7660891089108911,29,0,0,0,0,0.7704918032786885,0.9714285714285714
00-0034988,2020,TE,0.626984126984127,0.28688524590163933,23,0,0,0,0,0.8805970149253731,0.5384615384615384
00-0034992,2020,DL,0.3516597510373444,0.21371769383697814,24,0,0,0,0,0.16993464052287582,0.3325892857142857
00-0034992,2021,DL,0.21371769383697814,0.731357552581262,25,0,0,0,0,0.3325892857142857,0.6845070422535211
00-0034992,2022,DL,0.731357552581262,0.4160377358490566,26,0,0,0,1,0.6845070422535211,0.622093023255814
00-0034992,2023,DL,0.4160377358490566,0.11759082217973231,27,0,0,0,1,0.622093023255814,0.20569620253164558
00-0034992,2024,DL,0.11759082217973231,0.08287795992714025,28,1,1,0,1,0.20569620253164558,0.18507462686567164
00-0034993,2021,DB,0.3640275387263339,0.37479541734860883,25,0,0,0,0,0.574585635359116,0.49130434782608695
00-0034993,2022,DB,0.37479541734860883,0.7387543252595156,26,0,0,0,0,0.49130434782608695,0.9308300395256917
00-0034993,2023,DB,0.7387543252595156,0.5703517587939698,27,0,0,0,1,0.9308300395256917,0.8391608391608392
00-0035006,2020,WR,0.5,0.24789915966386555,23,0,0,0,0,0.5041322314049587,0.34765625
00-0035020,2022,LB,0.04812206572769953,0.09350649350649351,26,0,0,0,0,0.6842105263157895,0.40752351097178685
00-0035020,2023,LB,0.09350649350649351,0.2594594594594595,27,0,0,0,0,0.40752351097178685,0.6295081967213115
00-0035020,2024,LB,0.2594594594594595,0.35767326732673266,28,0,0,0,0,0.6295081967213115,0.33015873015873015
00-0035021,2021,WR,0.023809523809523808,0.324,24,0,0,0,0,0.6171875,0.6897810218978102
00-0035021,2022,WR,0.324,0.3101983002832861,25,0,0,0,0,0.6897810218978102,0.6431372549019608
00-0035026,2021,DL,0.4821073558648111,0.3652007648183556,24,0,0,0,0,0.22991071428571427,0.2140845070422535
00-0035026,2022,DL,0.3652007648183556,0.5452830188679245,25,0,0,0,0,0.2140845070422535,0.5319767441860465
00-0035026,2023,DL,0.5452830188679245,0.42829827915869984,26,0,0,0,0,0.5319767441860465,0.36075949367088606
00-0035026,2024,DL,0.42829827915869984,0.3652094717668488,27,0,0,0,0,0.36075949367088606,0.3850746268656716
00-0035073,2023,DL,0.23679245283018868,0.4751434034416826,27,0,0,0,0,0.5145348837209303,0.620253164556962
00-0035073,2024,DL,0.4751434034416826,0.0883424408014572,28,1,1,0,1,0.620253164556962,0.18208955223880596
00-0035094,2021,DL,0.09642147117296222,0.41778202676864246,26,0,0,0,0,,
00-0035094,2022,DL,0.41778202676864246,0.3330188679245283,27,0,0,0,0,,
00-0035099,2020,RB,0.06016597510373444,0.04038461538461539,24,0,0,0,0,,
00-0035099,2021,RB,0.04038461538461539,0.011152416356877323,25,0,0,0,0,,
00-0035125,2020,RB,0.16804979253112035,0.27884615384615385,24,0,0,0,0,0.48214285714285715,0.8036649214659686
00-0035125,2021,RB,0.27884615384615385,0.2342007434944238,25,0,0,0,0,0.8036649214659686,0.756544502617801
00-0035125,2022,RB,0.2342007434944238,0.3507751937984496,26,0,0,0,1,0.756544502617801,0.3988439306358382
00-0035125,2023,RB,0.3507751937984496,0.25427350427350426,27,0,0,0,0,0.3988439306358382,0.40606060606060607
00-0035125,2024,RB,0.25427350427350426,0.18398268398268397,28,0,0,0,0,0.40606060606060607,0.3950617283950617
00-0035133,2023,DB,0.33391003460207613,0.8559463986599665,26,0,0,0,0,0.4288537549407115,0.5687645687645687
00-0035133,2024,DB,0.8559463986599665,0.9930313588850174,27,0,0,0,0,0.5687645687645687,0.88
00-0035140,2020,WR,0.665680473372781,0.7394957983193278,22,0,0,0,0,0.47107438016528924,0.515625
00-0035140,2021,WR,0.7394957983193278,0.808,23,0,0,0,0,0.515625,0.5182481751824818
00-0035140,2022,WR,0.808,0.5694050991501416,24,0,0,0,0,0.5182481751824818,0.5294117647058824
00-0035140,2023,WR,0.5694050991501416,0.3408450704225352,25,0,0,0,0,0.5294117647058824,0.14754098360655737
00-0035140,2024,WR,0.3408450704225352,0.2665706051873199,26,0,0,0,0,0.14754098360655737,0.20717131474103587
00-0035142,2020,DB,0.029462738301559793,0.6962134251290878,23,0,0,0,0,0.2376237623762376,0.35911602209944754
00-0035142,2021,DB,0.6962134251290878,0.599836333878887,24,0,0,0,0,0.35911602209944754,0.3847826086956522
00-0035142,2024,DB,0.052763819095477386,0.8719512195121951,27,0,0,0,0,0.053613053613053616,0.5
00-0035144,2020,LB,0.7175066312997348,0.2518891687657431,22,0,0,0,0,0.9577464788732394,0.1452513966480447
00-0035144,2021,LB,0.2518891687657431,0.12323943661971831,23,0,0,0,0,0.1452513966480447,0.2724458204334365
00-0035144,2022,LB,0.12323943661971831,0.35454545454545455,24,0,0,0,1,0.2724458204334365,0.4263322884012539
00-0035144,2023,LB,0.35454545454545455,0.5716216216216217,25,0,0,0,0,0.4263322884012539,0.5049180327868853
00-0035144,2024,LB,0.5716216216216217,0.7165841584158416,26,0,0,0,1,0.5049180327868853,0.5968253968253968
00-0035147,2020,DB,0.5459272097053726,0.5301204819277109,23,0,0,0,0,0.12871287128712872,0.2921270718232044
00-0035147,2021,DB,0.5301204819277109,0.49427168576104746,24,0,0,0,0,0.2921270718232044,0.4
00-0035147,2022,DB,0.49427168576104746,0.12370242214532871,25,0,0,0,1,0.4,0.7055335968379447
00-0035148,2020,RB,0.27385892116182575,0.325,23,0,0,0,0,0.34523809523809523,0.4397905759162304
00-0035150,2020,DB,0.19844020797227035,0.310671256454389,24,0,0,0,0,0.5247524752475248,0.7727900552486188
00-0035150,2021,DB,0.310671256454389,0.11538461538461539,25,0,0,0,0,0.7727900552486188,0.4076086956521739
00-0035166,2020,LB,0.025198938992042442,0.5050377833753149,23,0,0,0,0,0.2887323943661972,0.5
00-0035166,2021,LB,0.5050377833753149,0.8215962441314554,24,0,0,0,0,0.5,0.8297213622291022
00-0035166,2022,LB,0.8215962441314554,0.11948051948051948,25,0,0,0,0,0.8297213622291022,0.13479623824451412
00-0035166,2023,LB,0.11948051948051948,0.6635135135135135,26,0,0,0,1,0.13479623824451412,0.9475409836065574
00-0035166,2024,LB,0.6635135135135135,0.7376237623762376,27,1,1,0,1,0.9475409836065574,0.8031746031746032
00-0035208,2020,WR,0.1760355029585799,0.3543417366946779,23,0,0,0,0,0.4793388429752066,0.5703125
00-0035208,2021,WR,0.3543417366946779,0.58,24,0,0,0,0,0.5703125,0.6751824817518248
00-0035208,2022,WR,0.58,0.6274787535410765,25,0,0,0,0,0.6751824817518248,0.7568627450980392
00-0035208,2023,WR,0.6274787535410765,0.30422535211267604,26,0,0,0,1,0.7568627450980392,0.45491803278688525
00-0035208,2024,WR,0.30422535211267604,0.659942363112392,27,1,1,0,1,0.45491803278688525,0.44621513944223107
00-0035215,2020,WR,0.16568047337278108,0.42016806722689076,23,0,0,0,0,0.19421487603305784,0.234375
00-0035215,2021,WR,0.42016806722689076,0.6626666666666666,24,0,0,0,0,0.234375,0.3175182481751825
00-0035216,2020,WR,0.7677514792899408,0.927170868347339,24,0,0,0,0,0.6983471074380165,0.765625
00-0035216,2021,WR,0.927170868347339,0.9626666666666667,25,0,0,0,0,0.765625,0.9927007299270073
00-0035216,2022,WR,0.9626666666666667,0.8286118980169972,26,0,0,0,0,0.9927007299270073,0.9490196078431372
00-0035216,2023,WR,0.8286118980169972,0.7830985915492957,27,0,0,0,0,0.9490196078431372,0.7786885245901639
00-0035216,2024,WR,0.7830985915492957,0.5129682997118156,28,0,0,0,1,0.7786885245901639,0.5179282868525896
00-0035217,2020,RB,0.43775933609958506,0.5384615384615384,22,0,0,0,0,0.7023809523809523,0.7015706806282722
00-0035217,2021,RB,0.5384615384615384,0.16356877323420074,23,0,0,0,0,0.7015706806282722,0.9162303664921466
00-0035219,2021,DL,0.07455268389662027,0.1462715105162524,25,0,0,0,1,0.09375,0.3591549295774648
00-0035219,2022,DL,0.1462715105162524,0.6235849056603774,26,0,0,0,1,0.3591549295774648,0.8691860465116279
00-0035219,2023,DL,0.6235849056603774,0.2361376673040153,27,0,0,0,1,0.8691860465116279,0.45569620253164556
00-0035222,2022,TE,0.43010752688172044,0.3852040816326531,26,0,0,0,0,0.48344370860927155,0.5507246376811594
00-0035227,2023,DB,0.2309688581314879,0.9036850921273032,26,0,0,0,0,0.6462450592885376,0.6666666666666666
00-0035227,2024,DB,0.9036850921273032,0.7090592334494773,27,0,0,0,0,0.6666666666666666,0.9266666666666666
00-0035228,2020,QB,0.8351063829787234,0.9434782608695652,23,0,0,0,0,0.6438356164383562,0.8095238095238095
00-0035228,2021,QB,0.9434782608695652,0.847457627118644,24,0,0,0,0,0.8095238095238095,0.8352941176470589
00-0035228,2022,QB,0.847457627118644,0.6939655172413793,25,0,0,0,0,0.8352941176470589,0.5697674418604651
00-0035228,2023,QB,0.6939655172413793,0.5826446280991735,26,0,0,0,0,0.5697674418604651,0.9166666666666666
00-0035228,2024,QB,0.5826446280991735,0.8347457627118644,27,0,0,0,0,0.9166666666666666,0.8125
00-0035229,2020,TE,0.6534391534391535,0.9426229508196722,23,0,0,0,0,0.746268656716418,0.8741258741258742
00-0035229,2021,TE,0.9426229508196722,0.8360215053763441,24,0,0,0,0,0.8741258741258742,0.9735099337748344
00-0035229,2022,TE,0.8360215053763441,0.9897959183673469,25,0,0,0,1,0.9735099337748344,0.9710144927536232
00-0035229,2023,TE,0.9897959183673469,0.9596774193548387,26,0,0,0,0,0.9710144927536232,0.9361702127659575
00-0035229,2024,TE,0.9596774193548387,0.7127659574468085,27,0,0,0,0,0.9361702127659575,0.7092198581560284
00-0035230,2020,DL,0.7479253112033195,0.8031809145129225,23,0,0,0,0,0.6535947712418301,0.671875
00-0035230,2021,DL,0.8031809145129225,0.904397705544933,24,0,0,0,0,0.671875,0.7436619718309859
00-0035230,2022,DL,0.904397705544933,0.8301886792452831,25,0,0,0,0,0.7436619718309859,0.8023255813953488
00-0035230,2023,DL,0.8301886792452831,0.9579349904397706,26,0,0,0,0,0.8023255813953488,0.9082278481012658
00-0035230,2024,DL,0.9579349904397706,0.8178506375227687,27,0,0,0,0,0.9082278481012658,0.8686567164179104
00-0035231,2020,DL,0.5819502074688797,0.8797216699801192,25,0,0,0,0,0.803921568627451,0.8816964285714286
00-0035231,2021,DL,0.8797216699801192,0.9168260038240917,26,0,0,0,0,0.8816964285714286,0.8647887323943662
00-0035231,2022,DL,0.9168260038240917,0.9641509433962264,27,0,0,0,0,0.8647887323943662,0.9825581395348837
00-0035231,2023,DL,0.9641509433962264,0.9101338432122371,28,0,0,0,0,0.9825581395348837,0.9715189873417721
00-0035231,2024,DL,0.9101338432122371,0.37249544626593806,29,1,1,0,1,0.9715189873417721,0.9582089552238806
00-0035232,2020,QB,0.2712765957446808,0.34347826086956523,23,0,0,0,0,0.4657534246575342,0.6190476190476191
00-0035236,2020,DB,0.7391681109185442,0.7977624784853701,22,0,0,0,0,0.9183168316831684,0.7914364640883977
00-0035236,2021,DB,0.7977624784853701,0.867430441898527,23,0,0,0,0,0.7914364640883977,0.9043478260869565
00-0035236,2022,DB,0.867430441898527,0.5129757785467128,24,0,0,0,0,0.9043478260869565,0.9802371541501976
00-0035236,2023,DB,0.5129757785467128,0.8316582914572864,25,0,0,0,1,0.9802371541501976,0.951048951048951
00-0035236,2024,DB,0.8316582914572864,0.9634146341463414,26,0,0,0,0,0.951048951048951,0.8888888888888888
00-0035239,2020,DB,0.7859618717504333,0.8812392426850258,23,0,0,0,0,0.6361386138613861,0.9371546961325967
00-0035239,2021,DB,0.8812392426850258,0.42225859247135844,24,0,0,0,0,0.9371546961325967,0.6326086956521739
00-0035239,2022,DB,0.42225859247135844,0.5484429065743944,25,0,0,0,0,0.6326086956521739,0.5770750988142292
00-0035239,2023,DB,0.5484429065743944,0.7914572864321608,26,0,0,0,1,0.5770750988142292,0.7902097902097902
00-0035239,2024,DB,0.7914572864321608,0.7569686411149826,27,0,0,0,1,0.7902097902097902,0.6355555555555555
00-0035240,2020,LB,0.616710875331565,0.40428211586901763,24,0,0,0,0,0.2746478873239437,0.40782122905027934
00-0035240,2021,LB,0.40428211586901763,0.022300469483568074,25,0,0,0,1,0.40782122905027934,0.33746130030959753
00-0035240,2022,LB,0.022300469483568074,0.37532467532467534,26,0,0,0,0,0.33746130030959753,0.6363636363636364
00-0035240,2023,LB,0.37532467532467534,0.8202702702702702,27,0,0,0,0,0.6363636363636364,0.7868852459016393
00-0035240,2024,LB,0.8202702702702702,0.6794554455445545,28,0,0,0,0,0.7868852459016393,0.7873015873015873
00-0035241,2020,DB,0.032062391681109186,0.0963855421686747,23,0,0,0,0,0.06188118811881188,0.19544198895027623
00-0035241,2021,DB,0.0963855421686747,0.3027823240589198,24,0,0,0,0,0.19544198895027623,0.20434782608695654
00-0035243,2020,RB,0.8962655601659751,0.8173076923076923,23,0,0,0,0,0.625,0.9528795811518325
00-0035243,2021,RB,0.8173076923076923,0.6877323420074349,24,0,0,0,0,0.9528795811518325,0.6335078534031413
00-0035243,2022,RB,0.6877323420074349,0.9224806201550387,25,0,0,0,0,0.6335078534031413,0.6878612716763006
00-0035243,2023,RB,0.9224806201550387,0.5534188034188035,26,1,1,0,1,0.6878612716763006,0.3696969696969697
00-0035243,2024,RB,0.5534188034188035,0.525974025974026,27,0,0,0,0,0.3696969696969697,0.36419753086419754
00-0035244,2020,DB,0.3119584055459272,0.5034423407917383,25,0,0,0,0,0.44801980198019803,0.6947513812154696
00-0035244,2021,DB,0.5034423407917383,0.5310965630114566,26,0,0,0,0,0.6947513812154696,0.47608695652173916
00-0035244,2022,DB,0.5310965630114566,0.03546712802768166,27,1,1,0,1,0.47608695652173916,0.4308300395256917
00-0035244,2023,DB,0.03546712802768166,0.09631490787269682,28,0,0,0,1,0.4308300395256917,0.6107226107226107
00-0035246,2020,WR,0.21449704142011836,0.07703081232492998,24,0,0,0,0,0.28512396694214875,0.125
00-0035247,2020,DL,0.09024896265560166,0.12226640159045726,22,0,0,0,0,0.1830065359477124,0.7154017857142857
00-0035247,2021,DL,0.12226640159045726,0.1118546845124283,23,0,0,0,0,0.7154017857142857,0.4563380281690141
00-0035247,2022,DL,0.1118546845124283,0.15943396226415094,24,0,0,0,1,0.4563380281690141,0.18895348837209303
00-0035248,2021,DL,0.672962226640159,0.9216061185468452,24,0,0,0,0,0.6294642857142857,0.7253521126760564
00-0035248,2022,DL,0.9216061185468452,0.8915094339622641,25,0,0,0,0,0.7253521126760564,0.9563953488372093
00-0035248,2023,DL,0.8915094339622641,0.8346080305927343,26,1,1,0,1,0.9563953488372093,0.9683544303797469
00-0035248,2024,DL,0.8346080305927343,0.9635701275045537,27,0,0,0,0,0.9683544303797469,0.9940298507462687
00-0035249,2022,TE,0.1478494623655914,0.5204081632653061,25,0,0,0,0,0.1291390728476821,0.5942028985507246
00-0035249,2023,TE,0.5204081632653061,0.5456989247311828,26,0,0,0,1,0.5942028985507246,0.3475177304964539
00-0035249,2024,TE,0.5456989247311828,0.5957446808510638,27,0,0,0,0,0.3475177304964539,0.5602836879432624
00-0035250,2020,RB,0.7842323651452282,0.7730769230769231,23,0,0,0,0,0.9107142857142857,0.8167539267015707
00-0035250,2021,RB,0.7730769230769231,0.9405204460966543,24,0,0,0,0,0.8167539267015707,0.8219895287958116
00-0035250,2022,RB,0.9405204460966543,0.8410852713178295,25,0,0,0,0,0.8219895287958116,0.861271676300578
00-0035250,2023,RB,0.8410852713178295,0.7948717948717948,26,0,0,0,1,0.861271676300578,0.7757575757575758
00-0035250,2024,RB,0.7948717948717948,0.5909090909090909,27,1,1,0,1,0.7757575757575758,0.48148148148148145
00-0035253,2020,DB,0.9168110918544194,0.9242685025817556,23,0,0,0,0,0.4900990099009901,0.7265193370165746
00-0035253,2021,DB,0.9242685025817556,0.9140752864157119,24,0,0,0,0,0.7265193370165746,0.7054347826086956
00-0035253,2022,DB,0.9140752864157119,0.9550173010380623,25,0,0,0,1,0.7054347826086956,0.8003952569169961
00-0035253,2023,DB,0.9550173010380623,0.3174204355108878,26,1,1,0,1,0.8003952569169961,0.5244755244755245
00-0035253,2024,DB,0.3174204355108878,0.8937282229965157,27,1,1,0,1,0.5244755244755245,0.8688888888888889
00-0035254,2020,LB,0.15782493368700265,0.44080604534005036,23,0,0,0,0,0.1267605633802817,0.3016759776536313
00-0035254,2021,LB,0.44080604534005036,0.6173708920187794,24,0,0,0,0,0.3016759776536313,0.6253869969040248
00-0035254,2022,LB,0.6173708920187794,0.6961038961038961,25,0,0,0,0,0.6253869969040248,0.658307210031348
00-0035254,2023,LB,0.6961038961038961,0.43783783783783786,26,0,0,0,0,0.658307210031348,0.28852459016393445
00-0035254,2024,LB,0.43783783783783786,0.6163366336633663,27,0,0,0,0,0.28852459016393445,0.8444444444444444
00-0035255,2020,DB,0.22616984402079723,0.34509466437177283,24,0,0,0,0,0.7054455445544554,0.5124309392265194
00-0035259,2022,TE,0.03494623655913978,0.04336734693877551,27,0,0,0,1,0.3576158940397351,0.15942028985507245
00-0035261,2020,RB,0.5663900414937759,0.6865384615384615,23,0,0,0,0,0.22023809523809523,0.45549738219895286
00-0035261,2021,RB,0.6865384615384615,0.8066914498141264,24,0,0,0,0,0.45549738219895286,0.3298429319371728
00-0035261,2022,RB,0.8066914498141264,0.9496124031007752,25,0,0,0,0,0.3298429319371728,0.6358381502890174
00-0035261,2023,RB,0.9496124031007752,0.905982905982906,26,0,0,0,0,0.6358381502890174,0.9454545454545454
00-0035261,2024,RB,0.905982905982906,0.8203463203463204,27,0,0,0,1,0.9454545454545454,0.9259259259259259
00-0035262,2022,LB,0.5129107981220657,0.9532467532467532,27,0,0,0,0,0.5325077399380805,0.9278996865203761
00-0035262,2023,LB,0.9532467532467532,0.7324324324324324,28,0,0,0,1,0.9278996865203761,0.3344262295081967
00-0035262,2024,LB,0.7324324324324324,0.7128712871287128,29,0,0,0,0,0.3344262295081967,0.7174603174603175
00-0035265,2020,DL,0.18983402489626555,0.35685884691848907,25,0,0,0,0,0.10947712418300654,0.47767857142857145
00-0035265,2023,DL,0.7575471698113208,0.5372848948374761,28,0,0,0,0,0.7877906976744186,0.7310126582278481
00-0035270,2020,DB,0.28162911611785096,0.5120481927710844,24,0,0,0,0,0.18811881188118812,0.7679558011049724
00-0035270,2021,DB,0.5120481927710844,0.8355155482815058,25,0,0,0,0,0.7679558011049724,0.9630434782608696
00-0035270,2022,DB,0.8355155482815058,0.2742214532871972,26,0,0,0,0,0.9630434782608696,0.3339920948616601
00-0035272,2020,LB,0.28779840848806365,0.8375314861460957,25,0,0,0,0,0.33098591549295775,0.659217877094972
00-0035272,2021,LB,0.8375314861460957,0.9284037558685446,26,0,0,0,0,0.659217877094972,0.6795665634674922
00-0035272,2022,LB,0.9284037558685446,0.461038961038961,27,0,0,0,0,0.6795665634674922,0.5141065830721003
00-0035272,2023,LB,0.461038961038961,0.9175675675675675,28,0,0,0,0,0.5141065830721003,0.4852459016393443
00-0035272,2024,LB,0.9175675675675675,0.9925742574257426,29,1,1,0,1,0.4852459016393443,0.7968253968253968
00-0035276,2023,LB,0.42727272727272725,0.7837837837837838,27,0,0,0,0,0.6081504702194357,0.6032786885245902
00-0035276,2024,LB,0.7837837837837838,0.8960396039603961,28,0,0,0,1,0.6032786885245902,0.9206349206349206
00-0035277,2023,DB,0.773356401384083,0.32077051926298156,26,0,0,0,0,0.8547430830039525,0.40559440559440557
00-0035277,2024,DB,0.32077051926298156,0.7831010452961672,27,0,0,0,1,0.40559440559440557,0.9822222222222222
00-0035279,2020,DL,0.6244813278008299,0.7107355864811133,23,0,0,0,0,0.47058823529411764,0.6462053571428571
00-0035279,2021,DL,0.7107355864811133,0.4091778202676864,24,0,0,0,1,0.6462053571428571,0.3929577464788732
00-0035279,2022,DL,0.4091778202676864,0.7962264150943397,25,0,0,0,0,0.3929577464788732,0.6540697674418605
00-0035279,2023,DL,0.7962264150943397,0.8718929254302104,26,0,0,0,1,0.6540697674418605,0.7341772151898734
00-0035279,2024,DL,0.8718929254302104,0.6029143897996357,27,0,0,0,0,0.7341772151898734,0.7253731343283583
00-0035286,2020,LB,0.6777188328912467,0.6775818639798489,24,0,0,0,0,0.5563380281690141,0.8240223463687151
00-0035286,2021,LB,0.6775818639798489,0.8955399061032864,25,0,0,0,0,0.8240223463687151,1.0
00-0035286,2022,LB,0.8955399061032864,0.2064935064935065,26,0,0,0,0,1.0,0.987460815047022
00-0035286,2023,LB,0.2064935064935065,0.47162162162162163,27,0,0,0,1,0.987460815047022,0.6704918032786885
00-0035287,2020,WR,0.3180473372781065,0.23109243697478993,24,0,0,0,0,0.49173553719008267,0.375
00-0035289,2020,QB,0.5691489361702128,0.5521739130434783,24,0,0,0,0,0.6301369863013698,0.7261904761904762
00-0035289,2023,QB,0.19827586206896552,0.6652892561983471,27,1,1,0,1,0.2558139534883721,0.5952380952380952
00-0035289,2024,QB,0.6652892561983471,0.4110169491525424,28,0,0,0,1,0.5952380952380952,0.575
00-0035290,2022,DB,0.1702127659574468,0.1384083044982699,27,0,0,0,0,0.44782608695652176,0.549407114624506
00-0035291,2023,RB,0.0755813953488372,0.1346153846153846,26,0,0,0,0,0.7687861271676301,0.8848484848484849
00-0035292,2020,LB,0.32891246684350134,0.30730478589420657,24,0,0,0,0,0.18661971830985916,0.6033519553072626
00-0035292,2021,LB,0.30730478589420657,0.7723004694835681,25,0,0,0,0,0.6033519553072626,0.9287925696594427
00-0035292,2022,LB,0.7723004694835681,0.7441558441558441,26,0,0,0,0,0.9287925696594427,0.9122257053291536
00-0035292,2023,LB,0.7441558441558441,0.6270270270270271,27,0,0,0,1,0.9122257053291536,0.659016393442623
00-0035292,2024,LB,0.6270270270270271,0.1844059405940594,28,0,0,0,1,0.659016393442623,0.38095238095238093
00-0035294,2020,DB,0.3006932409012132,0.6738382099827883,24,0,0,0,0,0.7029702970297029,0.9233425414364641
00-0035294,2021,DB,0.6738382099827883,0.03600654664484452,25,0,0,0,1,0.9233425414364641,0.08695652173913043
00-0035298,2020,WR,0.28550295857988167,0.6414565826330533,23,0,0,0,0,0.11983471074380166,0.28515625
00-0035298,2021,WR,0.6414565826330533,0.22933333333333333,24,0,0,0,0,0.28515625,0.2664233576642336
00-0035298,2022,WR,0.22933333333333333,0.3045325779036827,25,0,0,0,0,0.2664233576642336,0.45098039215686275
00-0035298,2023,WR,0.3045325779036827,0.2887323943661972,26,0,0,0,1,0.45098039215686275,0.15163934426229508
00-0035298,2024,WR,0.2887323943661972,0.059077809798270896,27,1,1,0,1,0.15163934426229508,0.19721115537848605
00-0035301,2021,DB,0.9561101549053356,0.2127659574468085,26,0,0,0,0,0.6878453038674033,0.34130434782608693
00-0035301,2022,DB,0.2127659574468085,0.9965397923875432,27,0,0,0,0,0.34130434782608693,0.7252964426877471
00-0035301,2023,DB,0.9965397923875432,0.7085427135678392,28,0,0,0,0,0.7252964426877471,0.6142191142191142
00-0035301,2024,DB,0.7085427135678392,0.9799651567944251,29,0,0,0,0,0.6142191142191142,0.8466666666666667
00-0035306,2020,DL,0.17108753315649866,0.20780856423173805,23,0,0,0,0,0.8300653594771242,0.7924107142857143
00-0035307,2020,DB,0.3596187175043328,0.6299483648881239,25,0,0,0,0,0.33663366336633666,0.9751381215469613
00-0035311,2020,RB,0.26348547717842324,0.7865384615384615,23,0,0,0,0,0.10714285714285714,0.9424083769633508
00-0035311,2021,RB,0.7865384615384615,0.8159851301115242,24,0,0,0,0,0.9424083769633508,0.5759162303664922
00-0035316,2022,LB,0.19131455399061034,0.8012987012987013,27,0,0,0,0,0.739938080495356,0.7836990595611285
00-0035316,2023,LB,0.8012987012987013,0.7094594594594594,28,1,1,0,1,0.7836990595611285,0.9442622950819672
00-0035316,2024,LB,0.7094594594594594,0.926980198019802,29,0,0,0,0,0.9442622950819672,0.9682539682539683
00-0035327,2022,DB,0.23158756137479541,0.09775086505190311,27,0,0,0,0,,
00-0035329,2021,TE,0.4453551912568306,0.5564516129032258,24,0,0,0,0,0.13286713286713286,0.3841059602649007
00-0035329,2022,TE,0.5564516129032258,0.3979591836734694,25,0,0,0,0,0.3841059602649007,0.2246376811594203
00-0035329,2023,TE,0.3979591836734694,0.6801075268817204,26,0,0,0,0,0.2246376811594203,0.4397163120567376
00-0035334,2020,DL,0.09647302904564316,0.2514910536779324,24,0,0,0,0,0.2549019607843137,0.5669642857142857
00-0035334,2023,DL,0.3179245283018868,0.5554493307839388,27,0,0,0,1,0.22093023255813954,0.6708860759493671
00-0035341,2023,WR,0.4475920679886686,0.46056338028169014,28,0,0,0,0,0.4235294117647059,0.36475409836065575
00-0035341,2024,WR,0.46056338028169014,0.010086455331412104,29,0,0,0,1,0.36475409836065575,0.26294820717131473
00-0035342,2020,RB,0.487551867219917,0.2173076923076923,25,0,0,0,0,0.8690476190476191,0.5602094240837696
00-0035343,2023,DL,0.27452830188679245,0.375717017208413,26,0,0,0,0,0.23255813953488372,0.8354430379746836
00-0035345,2022,TE,0.10483870967741936,0.1913265306122449,27,0,0,0,1,0.2185430463576159,0.5652173913043478
00-0035346,2020,DB,0.8847487001733102,0.6996557659208261,24,0,0,0,0,0.75,0.023480662983425413
00-0035346,2021,DB,0.6996557659208261,0.7487725040916531,25,0,0,0,0,0.023480662983425413,0.34347826086956523
00-0035346,2022,DB,0.7487725040916531,0.1046712802768166,26,0,0,0,0,0.34347826086956523,0.5810276679841897
00-0035346,2023,DB,0.1046712802768166,0.007537688442211055,27,0,0,0,0,0.5810276679841897,0.029137529137529136
00-0035350,2020,WR,0.5458579881656804,0.4495798319327731,23,0,0,0,0,0.8223140495867769,0.69921875
00-0035350,2021,WR,0.4495798319327731,0.124,24,0,0,0,0,0.69921875,0.24087591240875914
00-0035352,2021,LB,0.2607052896725441,0.062206572769953054,23,0,0,0,0,0.5377094972067039,0.47368421052631576
00-0035352,2022,LB,0.062206572769953054,0.13116883116883116,24,0,0,0,0,0.47368421052631576,0.7115987460815048
00-0035352,2023,LB,0.13116883116883116,0.6378378378378379,25,0,0,0,0,0.7115987460815048,0.5442622950819672
00-0035352,2024,LB,0.6378378378378379,0.5408415841584159,26,0,0,0,1,0.5442622950819672,0.8571428571428571
00-0035357,2023,DB,0.05536332179930796,0.135678391959799,26,0,0,0,0,0.3092885375494071,0.5710955710955711
00-0035357,2024,DB,0.135678391959799,0.5749128919860628,27,0,0,0,0,0.5710955710955711,0.6711111111111111
00-0035359,2022,WR,0.02266666666666667,0.18696883852691218,26,0,0,0,0,0.3740875912408759,0.42745098039215684
00-0035378,2020,DB,0.4220103986135182,0.5774526678141136,24,0,0,0,0,0.5717821782178217,0.6450276243093923
